epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
43,2020-10-21,162,PB,Nova Olinda,2510204,city,40,675.67568,0,0,0,0.0,5920,False,False
43,2020-10-21,145,PB,Nova Palmeira,2510303,city,89,1794.71668,0,0,0,0.0,4959,False,False
43,2020-10-21,161,PB,Olho d'Água,2510402,city,48,742.80409,1,2,0,0.0417,6462,False,False
43,2020-10-21,148,PB,Olivedos,2510501,city,137,3458.72254,0,1,0,0.0073,3961,False,False
43,2020-10-21,153,PB,Ouro Velho,2510600,city,16,525.27905,1,0,0,0.0,3046,False,False
43,2020-10-21,134,PB,Parari,2510659,city,15,853.24232,0,0,0,0.0,1758,False,False
43,2020-10-21,159,PB,Passagem,2510709,city,31,1272.578,0,0,0,0.0,2436,False,False
43,2020-10-21,206,PB,Patos,2510808,city,4698,4342.28039,5,89,0,0.0189,108192,False,False
43,2020-10-21,157,PB,Paulista,2510907,city,363,2932.38549,3,2,0,0.0055,12379,False,False
43,2020-10-21,99,PB,Pedra Branca,2511004,city,100,2630.19463,0,0,0,0.0,3802,False,False
43,2020-10-21,142,PB,Pedra Lavrada,2511103,city,43,544.37271,0,0,0,0.0,7899,False,False
43,2020-10-21,181,PB,Pedras de Fogo,2511202,city,1373,4811.9721,-1,33,0,0.024,28533,False,False
43,2020-10-21,148,PB,Pedro Régis,2512721,city,83,1357.54007,0,4,0,0.0482,6114,False,False
43,2020-10-21,173,PB,Piancó,2511301,city,261,1620.01117,5,9,0,0.0345,16111,False,False
43,2020-10-21,162,PB,Picuí,2511400,city,409,2184.82906,0,3,0,0.0073,18720,False,False
43,2020-10-21,174,PB,Pilar,2511509,city,563,4700.6763,0,15,0,0.0266,11977,False,False
43,2020-10-21,170,PB,Pilões,2511608,city,143,2174.57421,0,2,0,0.014,6576,False,False
43,2020-10-21,174,PB,Pilõezinhos,2511707,city,362,7305.75177,1,3,0,0.0083,4955,False,False
43,2020-10-21,171,PB,Pirpirituba,2511806,city,381,3599.77324,1,4,0,0.0105,10584,False,False
43,2020-10-21,174,PB,Pitimbu,2511905,city,680,3527.88586,0,9,0,0.0132,19275,False,False
43,2020-10-21,168,PB,Pocinhos,2512002,city,325,1737.22472,1,6,1,0.0185,18708,False,False
43,2020-10-21,121,PB,Poço Dantas,2512036,city,26,669.75786,1,2,0,0.0769,3882,False,False
43,2020-10-21,99,PB,Poço de José de Moura,2512077,city,32,737.83721,0,0,0,0.0,4337,False,False
43,2020-10-21,189,PB,Pombal,2512101,city,703,2143.162,13,6,0,0.0085,32802,False,False
43,2020-10-21,140,PB,Prata,2512200,city,8,188.76829,0,2,0,0.25,4238,False,False
43,2020-10-21,175,PB,Princesa Isabel,2512309,city,248,1053.12327,-1,10,0,0.0403,23549,False,False
43,2020-10-21,165,PB,Puxinanã,2512408,city,322,2343.35201,0,2,0,0.0062,13741,False,False
43,2020-10-21,187,PB,Queimadas,2512507,city,1378,3119.129,2,19,0,0.0138,44179,False,False
43,2020-10-21,162,PB,Quixaba,2512606,city,41,2067.57438,0,2,0,0.0488,1983,False,False
43,2020-10-21,170,PB,Remígio,2512705,city,329,1661.78402,0,5,0,0.0152,19798,False,False
43,2020-10-21,140,PB,Riachão,2512747,city,88,2431.61094,1,2,0,0.0227,3619,False,False
43,2020-10-21,168,PB,Riachão do Bacamarte,2512754,city,239,5263.15789,0,0,0,0.0,4541,False,False
43,2020-10-21,188,PB,Riachão do Poço,2512762,city,95,2092.51101,0,2,0,0.0211,4540,False,False
43,2020-10-21,153,PB,Riacho de Santo Antônio,2512788,city,34,1722.39108,0,0,0,0.0,1974,False,False
43,2020-10-21,176,PB,Riacho dos Cavalos,2512804,city,58,679.07739,0,4,0,0.069,8541,False,False
43,2020-10-21,175,PB,Rio Tinto,2512903,city,1178,4864.15063,0,28,0,0.0238,24218,False,False
43,2020-10-21,152,PB,Salgadinho,2513000,city,38,966.67515,0,0,0,0.0,3931,False,False
43,2020-10-21,161,PB,Salgado de São Félix,2513109,city,280,2308.13618,0,4,1,0.0143,12131,False,False
43,2020-10-21,153,PB,Santa Cecília,2513158,city,91,1391.22458,0,0,0,0.0,6541,False,False
43,2020-10-21,138,PB,Santa Cruz,2513208,city,69,1048.47288,0,2,0,0.029,6581,False,False
43,2020-10-21,176,PB,Santa Helena,2513307,city,36,613.18344,0,0,0,0.0,5871,False,False
43,2020-10-21,147,PB,Santa Inês,2513356,city,97,2699.69385,0,1,0,0.0103,3593,False,False
43,2020-10-21,169,PB,Santa Luzia,2513406,city,294,1905.8732,0,9,0,0.0306,15426,False,False
43,2020-10-21,124,PB,Santana de Mangueira,2513505,city,44,857.86703,-1,0,0,0.0,5129,False,False
43,2020-10-21,151,PB,Santana dos Garrotes,2513604,city,121,1732.0355,-1,2,0,0.0165,6986,False,False
43,2020-10-21,198,PB,Santa Rita,2513703,city,3520,2562.81444,8,157,0,0.0446,137349,False,False
43,2020-10-21,164,PB,Santa Teresinha,2513802,city,70,1534.41473,0,2,0,0.0286,4562,False,False
43,2020-10-21,140,PB,Santo André,2513851,city,86,3427.66042,0,0,0,0.0,2509,False,False
43,2020-10-21,153,PB,São Bentinho,2513927,city,78,1708.27858,1,0,0,0.0,4566,False,False
43,2020-10-21,188,PB,São Bento,2513901,city,3283,9559.16608,6,35,0,0.0107,34344,False,False
43,2020-10-21,114,PB,São Domingos,2513968,city,18,581.20762,2,0,0,0.0,3097,False,False
43,2020-10-21,128,PB,São Domingos do Cariri,2513943,city,65,2471.48289,0,3,0,0.0462,2630,False,False
43,2020-10-21,152,PB,São Francisco,2513984,city,40,1182.0331,0,2,0,0.05,3384,False,False
43,2020-10-21,153,PB,São João do Cariri,2514008,city,152,3632.88719,2,0,0,0.0,4184,False,False
43,2020-10-21,191,PB,São João do Rio do Peixe,2500700,city,424,2352.15799,0,7,0,0.0165,18026,False,False
43,2020-10-21,155,PB,São João do Tigre,2514107,city,35,792.75198,0,0,0,0.0,4415,False,False
43,2020-10-21,157,PB,São José da Lagoa Tapada,2514206,city,138,1809.59874,0,1,0,0.0072,7626,False,False
43,2020-10-21,159,PB,São José de Caiana,2514305,city,94,1474.27854,2,3,0,0.0319,6376,False,False
43,2020-10-21,174,PB,São José de Espinharas,2514404,city,71,1524.91409,0,1,0,0.0141,4656,False,False
43,2020-10-21,176,PB,São José de Piranhas,2514503,city,575,2828.47164,10,11,0,0.0191,20329,False,False
43,2020-10-21,132,PB,São José de Princesa,2514552,city,22,556.96203,0,0,0,0.0,3950,False,False
43,2020-10-21,177,PB,São José do Bonfim,2514602,city,60,1672.2408,0,4,0,0.0667,3588,False,False
43,2020-10-21,129,PB,São José do Brejo do Cruz,2514651,city,60,3313.08669,0,0,0,0.0,1811,False,False
43,2020-10-21,164,PB,São José do Sabugi,2514701,city,277,6679.52737,0,1,0,0.0036,4147,False,False
43,2020-10-21,156,PB,São José dos Cordeiros,2514800,city,48,1326.69983,0,0,0,0.0,3618,False,False
43,2020-10-21,165,PB,São José dos Ramos,2514453,city,265,4418.13938,0,1,0,0.0038,5998,False,False
43,2020-10-21,157,PB,São Mamede,2514909,city,62,804.98572,1,4,0,0.0645,7702,False,False
43,2020-10-21,168,PB,São Miguel de Taipu,2515005,city,157,2118.75843,0,5,0,0.0318,7410,False,False
43,2020-10-21,170,PB,São Sebastião de Lagoa de Roça,2515104,city,288,2455.66166,0,4,0,0.0139,11728,False,False
43,2020-10-21,147,PB,São Sebastião do Umbuzeiro,2515203,city,24,683.3713,0,1,0,0.0417,3512,False,False
43,2020-10-21,160,PB,São Vicente do Seridó,2515401,city,50,460.91445,1,1,0,0.02,10848,False,False
43,2020-10-21,193,PB,Sapé,2515302,city,1227,2323.6876,2,57,0,0.0465,52804,False,False
43,2020-10-21,202,PB,Serra Branca,2515500,city,271,1970.3359,0,9,0,0.0332,13754,False,False
43,2020-10-21,173,PB,Serra da Raiz,2515609,city,105,3353.56116,0,1,0,0.0095,3131,False,False
43,2020-10-21,144,PB,Serra Grande,2515708,city,80,2743.48422,0,1,0,0.0125,2916,False,False
43,2020-10-21,175,PB,Serra Redonda,2515807,city,298,4244.40963,0,3,0,0.0101,7021,False,False
43,2020-10-21,162,PB,Serraria,2515906,city,200,3295.97891,1,3,0,0.015,6068,False,False
43,2020-10-21,167,PB,Sertãozinho,2515930,city,339,6661.42661,0,3,0,0.0088,5089,False,False
43,2020-10-21,168,PB,Sobrado,2515971,city,194,2482.40563,0,5,0,0.0258,7815,False,False
43,2020-10-21,162,PB,Solânea,2516003,city,753,2871.08705,0,9,0,0.012,26227,False,False
43,2020-10-21,165,PB,Soledade,2516102,city,236,1562.70693,0,1,0,0.0042,15102,False,False
43,2020-10-21,134,PB,Sossêgo,2516151,city,27,751.25209,0,0,0,0.0,3594,False,False
43,2020-10-21,209,PB,Sousa,2516201,city,2422,3473.74611,5,43,0,0.0178,69723,False,False
43,2020-10-21,155,PB,Sumé,2516300,city,657,3857.67131,5,4,0,0.0061,17031,False,False
43,2020-10-21,165,PB,Tacima,2516409,city,130,1185.15817,0,3,0,0.0231,10969,False,False
43,2020-10-21,191,PB,Taperoá,2516508,city,198,1282.30037,1,4,0,0.0202,15441,False,False
43,2020-10-21,154,PB,Tavares,2516607,city,219,1483.84037,0,2,0,0.0091,14759,False,False
43,2020-10-21,167,PB,Teixeira,2516706,city,204,1337.88038,0,6,0,0.0294,15248,False,False
43,2020-10-21,150,PB,Tenório,2516755,city,48,1557.93574,3,1,0,0.0208,3081,False,False
43,2020-10-21,131,PB,Triunfo,2516805,city,130,1373.62637,2,3,0,0.0231,9464,False,False
43,2020-10-21,171,PB,Uiraúna,2516904,city,205,1339.86928,0,11,0,0.0537,15300,False,False
43,2020-10-21,176,PB,Umbuzeiro,2517001,city,83,837.45333,0,4,0,0.0482,9911,False,False
43,2020-10-21,154,PB,Várzea,2517100,city,39,1372.75607,0,0,0,0.0,2841,False,False
43,2020-10-21,155,PB,Vieirópolis,2517209,city,17,316.4557,0,0,0,0.0,5372,False,False
43,2020-10-21,162,PB,Vista Serrana,2505501,city,42,1098.32636,0,2,0,0.0476,3824,False,False
43,2020-10-21,128,PB,Zabelê,2517407,city,34,1507.76053,0,0,0,0.0,2255,False,False
43,2020-10-21,224,PB,,25,state,129414,3203.8902,369,3020,10,0.0233,4039277,False,False
43,2020-10-20,153,PB,Água Branca,2500106,city,128,1241.99495,0,2,0,0.0156,10306,False,False
43,2020-10-20,155,PB,Aguiar,2500205,city,29,515.09769,0,0,0,0.0,5630,False,False
43,2020-10-20,180,PB,Alagoa Grande,2500304,city,1659,5833.53845,5,28,0,0.0169,28439,False,False
43,2020-10-20,182,PB,Alagoa Nova,2500403,city,373,1782.89757,8,9,0,0.0241,20921,False,False
43,2020-10-20,170,PB,Alagoinha,2500502,city,1054,7239.01099,0,12,0,0.0114,14560,False,False
43,2020-10-20,147,PB,Alcantil,2500536,city,74,1343.25649,1,0,0,0.0,5509,False,False
43,2020-10-20,125,PB,Algodão de Jandaíra,2500577,city,31,1202.94917,0,0,0,0.0,2577,False,False
43,2020-10-20,175,PB,Alhandra,2500601,city,684,3467.32904,1,18,0,0.0263,19727,False,False
43,2020-10-20,159,PB,Amparo,2500734,city,18,799.6446,0,0,0,0.0,2251,False,False
43,2020-10-20,154,PB,Aparecida,2500775,city,213,2530.89354,6,4,0,0.0188,8416,False,False
43,2020-10-20,176,PB,Araçagi,2500809,city,530,3132.20259,0,6,0,0.0113,16921,False,False
43,2020-10-20,159,PB,Arara,2500908,city,238,1757.4952,1,6,0,0.0252,13542,False,False
43,2020-10-20,152,PB,Araruna,2501005,city,265,1295.02028,2,8,0,0.0302,20463,False,False
43,2020-10-20,179,PB,Areia,2501104,city,514,2268.71469,1,5,0,0.0097,22656,False,False
43,2020-10-20,148,PB,Areia de Baraúnas,2501153,city,13,614.36673,0,0,0,0.0,2116,False,False
43,2020-10-20,161,PB,Areial,2501203,city,95,1351.92828,-1,2,0,0.0211,7027,False,False
43,2020-10-20,164,PB,Aroeiras,2501302,city,234,1224.10546,0,1,0,0.0043,19116,False,False
43,2020-10-20,149,PB,Assunção,2501351,city,47,1166.54257,0,0,0,0.0,4029,False,False
43,2020-10-20,167,PB,Baía da Traição,2501401,city,705,7750.65963,0,7,0,0.0099,9096,False,False
43,2020-10-20,166,PB,Bananeiras,2501500,city,444,2087.54525,1,2,0,0.0045,21269,False,False
43,2020-10-20,145,PB,Baraúna,2501534,city,143,2880.74134,0,0,0,0.0,4964,False,False
43,2020-10-20,164,PB,Barra de Santana,2501575,city,102,1221.7032,0,3,0,0.0294,8349,False,False
43,2020-10-20,153,PB,Barra de Santa Rosa,2501609,city,121,780.79628,0,1,0,0.0083,15497,False,False
43,2020-10-20,182,PB,Barra de São Miguel,2501708,city,73,1203.62737,0,1,0,0.0137,6065,False,False
43,2020-10-20,196,PB,Bayeux,2501807,city,2035,2093.55678,8,113,2,0.0555,97203,False,False
43,2020-10-20,162,PB,Belém,2501906,city,1119,6320.24852,1,16,0,0.0143,17705,False,False
43,2020-10-20,156,PB,Belém do Brejo do Cruz,2502003,city,143,1945.84297,0,2,0,0.014,7349,False,False
43,2020-10-20,140,PB,Bernardino Batista,2502052,city,111,3139.14027,1,0,0,0.0,3536,False,False
43,2020-10-20,147,PB,Boa Ventura,2502102,city,130,2449.59487,0,2,0,0.0154,5307,False,False
43,2020-10-20,158,PB,Boa Vista,2502151,city,143,2003.92377,0,1,0,0.007,7136,False,False
43,2020-10-20,184,PB,Bom Jesus,2502201,city,46,1786.40777,0,1,0,0.0217,2575,False,False
43,2020-10-20,138,PB,Bom Sucesso,2502300,city,27,544.79419,0,0,0,0.0,4956,False,False
43,2020-10-20,144,PB,Bonito de Santa Fé,2502409,city,121,1006.48811,1,4,0,0.0331,12022,False,False
43,2020-10-20,179,PB,Boqueirão,2502508,city,466,2607.72244,0,7,0,0.015,17870,False,False
43,2020-10-20,167,PB,Borborema,2502706,city,55,1040.2875,0,0,0,0.0,5287,False,False
43,2020-10-20,180,PB,Brejo do Cruz,2502805,city,585,4117.97832,2,9,0,0.0154,14206,False,False
43,2020-10-20,138,PB,Brejo dos Santos,2502904,city,76,1175.74257,0,0,0,0.0,6464,False,False
43,2020-10-20,180,PB,Caaporã,2503001,city,992,4518.33295,0,17,0,0.0171,21955,False,False
43,2020-10-20,152,PB,Cabaceiras,2503100,city,127,2243.41989,0,0,0,0.0,5661,False,False
43,2020-10-20,203,PB,Cabedelo,2503209,city,3138,4563.23527,9,75,0,0.0239,68767,False,False
43,2020-10-20,155,PB,Cachoeira dos Índios,2503308,city,170,1649.68462,3,7,0,0.0412,10305,False,False
43,2020-10-20,145,PB,Cacimba de Areia,2503407,city,11,297.69959,0,0,0,0.0,3695,False,False
43,2020-10-20,158,PB,Cacimba de Dentro,2503506,city,355,2066.59681,1,9,1,0.0254,17178,False,False
43,2020-10-20,152,PB,Cacimbas,2503555,city,65,902.90318,0,2,0,0.0308,7199,False,False
43,2020-10-20,173,PB,Caiçara,2503605,city,462,6424.69754,0,10,0,0.0216,7191,False,False
43,2020-10-20,183,PB,Cajazeiras,2503704,city,2455,3941.30585,29,50,0,0.0204,62289,False,False
43,2020-10-20,166,PB,Cajazeirinhas,2503753,city,36,1123.24493,0,0,0,0.0,3205,False,False
43,2020-10-20,156,PB,Caldas Brandão,2503803,city,329,5441.61429,0,2,0,0.0061,6046,False,False
43,2020-10-20,127,PB,Camalaú,2503902,city,33,547.17294,0,0,0,0.0,6031,False,False
43,2020-10-20,208,PB,Campina Grande,2504009,city,13635,3311.01705,43,398,0,0.0292,411807,False,False
43,2020-10-20,169,PB,Capim,2504033,city,156,2356.49547,0,7,0,0.0449,6620,False,False
43,2020-10-20,140,PB,Caraúbas,2504074,city,67,1600.95579,0,0,0,0.0,4185,False,False
43,2020-10-20,152,PB,Carrapateira,2504108,city,61,2270.1898,0,0,0,0.0,2687,False,False
43,2020-10-20,173,PB,Casserengue,2504157,city,416,5547.40632,0,5,0,0.012,7499,False,False
43,2020-10-20,176,PB,Catingueira,2504207,city,20,405.26849,0,2,0,0.1,4935,False,False
43,2020-10-20,157,PB,Catolé do Rocha,2504306,city,720,2346.4998,7,17,0,0.0236,30684,False,False
43,2020-10-20,158,PB,Caturité,2504355,city,119,2441.02564,0,1,0,0.0084,4875,False,False
43,2020-10-20,160,PB,Conceição,2504405,city,604,3177.77661,1,7,0,0.0116,19007,False,False
43,2020-10-20,168,PB,Condado,2504504,city,161,2418.14359,0,5,0,0.0311,6658,False,False
43,2020-10-20,183,PB,Conde,2504603,city,860,3438.62455,1,16,0,0.0186,25010,False,False
43,2020-10-20,186,PB,Congo,2504702,city,103,2151.66075,0,3,1,0.0291,4787,False,False
43,2020-10-20,182,PB,Coremas,2504801,city,243,1573.73227,1,6,0,0.0247,15441,False,False
43,2020-10-20,180,PB,Coxixola,2504850,city,60,3100.77519,0,1,0,0.0167,1935,False,False
43,2020-10-20,183,PB,Cruz do Espírito Santo,2504900,city,592,3390.41292,0,20,0,0.0338,17461,False,False
43,2020-10-20,145,PB,Cubati,2505006,city,87,1110.82737,0,1,0,0.0115,7832,False,False
43,2020-10-20,162,PB,Cuité,2505105,city,310,1524.54018,1,3,0,0.0097,20334,False,False
43,2020-10-20,163,PB,Cuité de Mamanguape,2505238,city,136,2139.71051,0,9,0,0.0662,6356,False,False
43,2020-10-20,167,PB,Cuitegi,2505204,city,412,6081.18081,0,10,0,0.0243,6775,False,False
43,2020-10-20,160,PB,Curral de Cima,2505279,city,72,1379.83902,0,2,0,0.0278,5218,False,False
43,2020-10-20,141,PB,Curral Velho,2505303,city,20,796.17834,0,0,0,0.0,2512,False,False
43,2020-10-20,151,PB,Damião,2505352,city,49,912.47672,0,1,0,0.0204,5370,False,False
43,2020-10-20,152,PB,Desterro,2505402,city,93,1118.46061,0,3,0,0.0323,8315,False,False
43,2020-10-20,139,PB,Diamante,2505600,city,298,4564.95098,0,4,0,0.0134,6528,False,False
43,2020-10-20,152,PB,Dona Inês,2505709,city,129,1238.83607,0,2,0,0.0155,10413,False,False
43,2020-10-20,163,PB,Duas Estradas,2505808,city,94,2624.23227,1,2,0,0.0213,3582,False,False
43,2020-10-20,152,PB,Emas,2505907,city,63,1780.16389,0,5,0,0.0794,3539,False,False
43,2020-10-20,178,PB,Esperança,2506004,city,732,2204.88569,0,12,0,0.0164,33199,False,False
43,2020-10-20,154,PB,Fagundes,2506103,city,128,1141.32858,1,5,0,0.0391,11215,False,False
43,2020-10-20,129,PB,Frei Martinho,2506202,city,21,702.57611,0,0,0,0.0,2989,False,False
43,2020-10-20,164,PB,Gado Bravo,2506251,city,109,1312.77851,0,2,0,0.0183,8303,False,False
43,2020-10-20,181,PB,Guarabira,2506301,city,4579,7745.91897,4,72,0,0.0157,59115,False,False
43,2020-10-20,179,PB,Gurinhém,2506400,city,449,3178.31104,0,9,0,0.02,14127,False,False
43,2020-10-20,154,PB,Gurjão,2506509,city,49,1419.05589,0,2,0,0.0408,3453,False,False
43,2020-10-20,155,PB,Ibiara,2506608,city,176,2981.53481,1,2,0,0.0114,5903,False,False
43,2020-10-20,212,PB,Igaracy,2502607,city,16,262.08026,0,1,0,0.0625,6105,False,False
43,2020-10-20,173,PB,Imaculada,2506707,city,104,877.78528,0,0,0,0.0,11848,False,False
43,2020-10-20,125,PB,Importados/Indefinidos,,city,0,,0,0,0,0.0,,False,False
43,2020-10-20,164,PB,Ingá,2506806,city,1551,8548.28042,3,21,0,0.0135,18144,False,False
43,2020-10-20,183,PB,Itabaiana,2506905,city,1186,4856.87375,3,22,0,0.0185,24419,False,False
43,2020-10-20,180,PB,Itaporanga,2507002,city,1064,4285.48413,11,18,0,0.0169,24828,False,False
43,2020-10-20,182,PB,Itapororoca,2507101,city,960,5100.14344,0,10,0,0.0104,18823,False,False
43,2020-10-20,162,PB,Itatuba,2507200,city,364,3304.28468,0,5,0,0.0137,11016,False,False
43,2020-10-20,160,PB,Jacaraú,2507309,city,330,2283.73702,0,9,0,0.0273,14450,False,False
43,2020-10-20,155,PB,Jericó,2507408,city,67,865.07424,0,3,0,0.0448,7745,False,False
43,2020-10-20,217,PB,João Pessoa,2507507,city,31606,3866.12535,176,965,4,0.0305,817511,False,False
43,2020-10-20,166,PB,Joca Claudino,2513653,city,24,909.43539,0,0,0,0.0,2639,False,False
43,2020-10-20,163,PB,Juarez Távora,2507606,city,433,5428.78636,1,5,0,0.0115,7976,False,False
43,2020-10-20,168,PB,Juazeirinho,2507705,city,279,1524.7568,0,2,0,0.0072,18298,False,False
43,2020-10-20,201,PB,Junco do Seridó,2507804,city,126,1751.21612,1,5,0,0.0397,7195,False,False
43,2020-10-20,167,PB,Juripiranga,2507903,city,594,5503.56713,0,11,0,0.0185,10793,False,False
43,2020-10-20,155,PB,Juru,2508000,city,205,2081.42959,0,2,0,0.0098,9849,False,False
43,2020-10-20,154,PB,Lagoa,2508109,city,12,257.89813,0,1,0,0.0833,4653,False,False
43,2020-10-20,163,PB,Lagoa de Dentro,2508208,city,159,2055.0601,0,0,0,0.0,7737,False,False
43,2020-10-20,177,PB,Lagoa Seca,2508307,city,731,2646.92038,0,16,0,0.0219,27617,False,False
43,2020-10-20,158,PB,Lastro,2508406,city,35,1287.71155,2,0,0,0.0,2718,False,False
43,2020-10-20,146,PB,Livramento,2508505,city,108,1486.57949,0,0,0,0.0,7265,False,False
43,2020-10-20,158,PB,Logradouro,2508554,city,177,4051.27031,1,6,0,0.0339,4369,False,False
43,2020-10-20,176,PB,Lucena,2508604,city,519,3927.65249,1,9,0,0.0173,13214,False,False
43,2020-10-20,152,PB,Mãe d'Água,2508703,city,23,575.14379,0,0,0,0.0,3999,False,False
43,2020-10-20,163,PB,Malta,2508802,city,130,2260.08345,0,3,0,0.0231,5752,False,False
43,2020-10-20,174,PB,Mamanguape,2508901,city,2682,5942.04183,4,41,0,0.0153,45136,False,False
43,2020-10-20,154,PB,Manaíra,2509008,city,27,246.08093,1,2,0,0.0741,10972,False,False
43,2020-10-20,146,PB,Marcação,2509057,city,502,5801.45614,0,4,0,0.008,8653,False,False
43,2020-10-20,177,PB,Mari,2509107,city,1186,5423.94585,0,23,0,0.0194,21866,False,False
43,2020-10-20,179,PB,Marizópolis,2509156,city,50,751.42771,2,1,0,0.02,6654,False,False
43,2020-10-20,168,PB,Massaranduba,2509206,city,376,2686.09801,0,6,0,0.016,13998,False,False
43,2020-10-20,170,PB,Mataraca,2509305,city,241,2822.34454,2,7,0,0.029,8539,False,False
43,2020-10-20,169,PB,Matinhas,2509339,city,81,1794.01993,0,2,0,0.0247,4515,False,False
43,2020-10-20,154,PB,Mato Grosso,2509370,city,20,683.527,0,1,0,0.05,2926,False,False
43,2020-10-20,164,PB,Maturéia,2509396,city,48,723.9819,0,1,0,0.0208,6630,False,False
43,2020-10-20,162,PB,Mogeiro,2509404,city,349,2631.77739,0,6,0,0.0172,13261,False,False
43,2020-10-20,155,PB,Montadas,2509503,city,67,1167.65423,0,1,0,0.0149,5738,False,False
43,2020-10-20,99,PB,Monte Horebe,2509602,city,60,1239.15737,-1,0,0,0.0,4842,False,False
43,2020-10-20,173,PB,Monteiro,2509701,city,921,2754.76326,2,10,0,0.0109,33433,False,False
43,2020-10-20,171,PB,Mulungu,2509800,city,447,4500.60411,0,10,0,0.0224,9932,False,False
43,2020-10-20,163,PB,Natuba,2509909,city,93,889.867,0,2,0,0.0215,10451,False,False
43,2020-10-20,141,PB,Nazarezinho,2510006,city,97,1331.32034,3,2,0,0.0206,7286,False,False
43,2020-10-20,170,PB,Nova Floresta,2510105,city,109,1025.78581,0,1,0,0.0092,10626,False,False
43,2020-10-20,161,PB,Nova Olinda,2510204,city,40,675.67568,3,0,0,0.0,5920,False,False
43,2020-10-20,144,PB,Nova Palmeira,2510303,city,89,1794.71668,2,0,0,0.0,4959,False,False
43,2020-10-20,160,PB,Olho d'Água,2510402,city,47,727.329,1,2,0,0.0426,6462,False,False
43,2020-10-20,147,PB,Olivedos,2510501,city,137,3458.72254,2,1,0,0.0073,3961,False,False
43,2020-10-20,152,PB,Ouro Velho,2510600,city,15,492.44911,0,0,0,0.0,3046,False,False
43,2020-10-20,133,PB,Parari,2510659,city,15,853.24232,0,0,0,0.0,1758,False,False
43,2020-10-20,158,PB,Passagem,2510709,city,31,1272.578,0,0,0,0.0,2436,False,False
43,2020-10-20,205,PB,Patos,2510808,city,4693,4337.65898,17,89,0,0.019,108192,False,False
43,2020-10-20,156,PB,Paulista,2510907,city,360,2908.1509,3,2,0,0.0056,12379,False,False
43,2020-10-20,98,PB,Pedra Branca,2511004,city,100,2630.19463,-2,0,0,0.0,3802,False,False
43,2020-10-20,141,PB,Pedra Lavrada,2511103,city,43,544.37271,0,0,0,0.0,7899,False,False
43,2020-10-20,180,PB,Pedras de Fogo,2511202,city,1374,4815.47682,1,33,0,0.024,28533,False,False
43,2020-10-20,147,PB,Pedro Régis,2512721,city,83,1357.54007,0,4,0,0.0482,6114,False,False
43,2020-10-20,172,PB,Piancó,2511301,city,256,1588.97648,1,9,0,0.0352,16111,False,False
43,2020-10-20,161,PB,Picuí,2511400,city,409,2184.82906,1,3,0,0.0073,18720,False,False
43,2020-10-20,173,PB,Pilar,2511509,city,563,4700.6763,1,15,0,0.0266,11977,False,False
43,2020-10-20,169,PB,Pilões,2511608,city,143,2174.57421,0,2,0,0.014,6576,False,False
43,2020-10-20,173,PB,Pilõezinhos,2511707,city,361,7285.57013,0,3,0,0.0083,4955,False,False
43,2020-10-20,170,PB,Pirpirituba,2511806,city,380,3590.32502,0,4,0,0.0105,10584,False,False
43,2020-10-20,173,PB,Pitimbu,2511905,city,680,3527.88586,0,9,0,0.0132,19275,False,False
43,2020-10-20,167,PB,Pocinhos,2512002,city,324,1731.87941,4,5,0,0.0154,18708,False,False
43,2020-10-20,120,PB,Poço Dantas,2512036,city,25,643.99794,0,2,0,0.08,3882,False,False
43,2020-10-20,98,PB,Poço de José de Moura,2512077,city,32,737.83721,0,0,0,0.0,4337,False,False
43,2020-10-20,188,PB,Pombal,2512101,city,690,2103.53027,1,6,0,0.0087,32802,False,False
43,2020-10-20,139,PB,Prata,2512200,city,8,188.76829,0,2,0,0.25,4238,False,False
43,2020-10-20,174,PB,Princesa Isabel,2512309,city,249,1057.36974,7,10,0,0.0402,23549,False,False
43,2020-10-20,164,PB,Puxinanã,2512408,city,322,2343.35201,0,2,0,0.0062,13741,False,False
43,2020-10-20,186,PB,Queimadas,2512507,city,1376,3114.60196,2,19,0,0.0138,44179,False,False
43,2020-10-20,161,PB,Quixaba,2512606,city,41,2067.57438,0,2,0,0.0488,1983,False,False
43,2020-10-20,169,PB,Remígio,2512705,city,329,1661.78402,0,5,0,0.0152,19798,False,False
43,2020-10-20,139,PB,Riachão,2512747,city,87,2403.979,-1,2,0,0.023,3619,False,False
43,2020-10-20,167,PB,Riachão do Bacamarte,2512754,city,239,5263.15789,0,0,0,0.0,4541,False,False
43,2020-10-20,187,PB,Riachão do Poço,2512762,city,95,2092.51101,0,2,0,0.0211,4540,False,False
43,2020-10-20,152,PB,Riacho de Santo Antônio,2512788,city,34,1722.39108,0,0,0,0.0,1974,False,False
43,2020-10-20,175,PB,Riacho dos Cavalos,2512804,city,58,679.07739,2,4,0,0.069,8541,False,False
43,2020-10-20,174,PB,Rio Tinto,2512903,city,1178,4864.15063,0,28,0,0.0238,24218,False,False
43,2020-10-20,151,PB,Salgadinho,2513000,city,38,966.67515,0,0,0,0.0,3931,False,False
43,2020-10-20,160,PB,Salgado de São Félix,2513109,city,280,2308.13618,0,3,0,0.0107,12131,False,False
